Component,Origin,License
core,"k8s.io/kube-state-metrics/pkg/metric",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/metric_generator",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/metrics_store",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/metricshandler",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/options",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/sharding",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/util/proc",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/version",Apache-2.0
core,"k8s.io/kube-state-metrics/pkg/watch",Apache-2.0
core,"k8s.io/kube-state-metrics/tests/e2e/framework",Apache-2.0
core,"k8s.io/kubectl/pkg/apply",Apache-2.0
core,"k8s.io/kubectl/pkg/apply/parse",Apache-2.0
core,"k8s.io/kubectl/pkg/apply/strategy",Apache-2.0
core,"k8s.io/kubectl/pkg/apps",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/annotate",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/apiresources",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/apply",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/attach",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/autoscale",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/certificates",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/clusterinfo",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/completion",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/config",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/create",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/delete",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/describe",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/diff",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/drain",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/edit",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/exec",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/explain",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/expose",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/kustomize",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/label",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/logs",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/options",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/patch",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/plugin",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/portforward",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/proxy",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/replace",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/rollingupdate",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/rollout",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/run",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/scale",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/set",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/set/env",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/taint",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/testing",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/top",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/util",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/util/editor",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/util/editor/crlf",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/util/sanity",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/version",Apache-2.0
core,"k8s.io/kubectl/pkg/cmd/wait",Apache-2.0
core,"k8s.io/kubectl/pkg/describe",Apache-2.0
core,"k8s.io/kubectl/pkg/describe/versioned",Apache-2.0
core,"k8s.io/kubectl/pkg/drain",Apache-2.0
core,"k8s.io/kubectl/pkg/explain",Apache-2.0
core,"k8s.io/kubectl/pkg/generate",Apache-2.0
core,"k8s.io/kubectl/pkg/generate/versioned",Apache-2.0
core,"k8s.io/kubectl/pkg/generated",Apache-2.0
core,"k8s.io/kubectl/pkg/metricsutil",Apache-2.0
core,"k8s.io/kubectl/pkg/polymorphichelpers",Apache-2.0
core,"k8s.io/kubectl/pkg/proxy",Apache-2.0
core,"k8s.io/kubectl/pkg/rawhttp",Apache-2.0
core,"k8s.io/kubectl/pkg/scale",Apache-2.0
core,"k8s.io/kubectl/pkg/scheme",Apache-2.0
core,"k8s.io/kubectl/pkg/util",Apache-2.0
core,"k8s.io/kubectl/pkg/util/certificate",Apache-2.0
core,"k8s.io/kubectl/pkg/util/deployment",Apache-2.0
core,"k8s.io/kubectl/pkg/util/event",Apache-2.0
core,"k8s.io/kubectl/pkg/util/fieldpath",Apache-2.0
core,"k8s.io/kubectl/pkg/util/hash",Apache-2.0
core,"k8s.io/kubectl/pkg/util/i18n",Apache-2.0
core,"k8s.io/kubectl/pkg/util/interrupt",Apache-2.0
core,"k8s.io/kubectl/pkg/util/logs",Apache-2.0
core,"k8s.io/kubectl/pkg/util/openapi",Apache-2.0
core,"k8s.io/kubectl/pkg/util/openapi/testing",Apache-2.0
core,"k8s.io/kubectl/pkg/util/openapi/validation",Apache-2.0
core,"k8s.io/kubectl/pkg/util/podutils",Apache-2.0
core,"k8s.io/kubectl/pkg/util/printers",Apache-2.0
core,"k8s.io/kubectl/pkg/util/qos",Apache-2.0
core,"k8s.io/kubectl/pkg/util/rbac",Apache-2.0
core,"k8s.io/kubectl/pkg/util/resource",Apache-2.0
core,"k8s.io/kubectl/pkg/util/slice",Apache-2.0
core,"k8s.io/kubectl/pkg/util/storage",Apache-2.0
core,"k8s.io/kubectl/pkg/util/templates",Apache-2.0
core,"k8s.io/kubectl/pkg/util/term",Apache-2.0
core,"k8s.io/kubectl/pkg/validation",Apache-2.0
core,"k8s.io/kubectl/pkg/version",Apache-2.0
core,"k8s.io/kubelet/config/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/apis/config",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/apis/config/scheme",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/apis/config/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/config",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/cloud-controller-manager/app/testing",Apache-2.0
core,"k8s.io/kubernetes/cmd/controller-manager/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/controller-manager/app/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/genutils",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-apiserver/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-apiserver/app/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-apiserver/app/testing",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-controller-manager/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-controller-manager/app/config",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-controller-manager/app/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-controller-manager/app/testing",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-proxy/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-scheduler/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-scheduler/app/config",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-scheduler/app/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/kube-scheduler/app/testing",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/apis/kubeadm",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/apis/kubeadm/scheme",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/apis/kubeadm/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/apis/kubeadm/v1beta2",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/apis/kubeadm/validation",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/alpha",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/options",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases/init",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases/join",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases/reset",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases/upgrade/node",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/phases/workflow",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/upgrade",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/cmd/util",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/componentconfigs",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/constants",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/discovery",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/discovery/file",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/discovery/https",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/discovery/token",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/features",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/images",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/addons/dns",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/addons/proxy",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/bootstraptoken/clusterinfo",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/bootstraptoken/node",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/certs",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/certs/renewal",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/controlplane",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/copycerts",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/etcd",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/kubeconfig",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/kubelet",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/markcontrolplane",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/patchnode",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/selfhosting",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/upgrade",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/phases/uploadconfig",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/preflight",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/apiclient",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/certs",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/config",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/config/strict",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/crypto",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/dryrun",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/etcd",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/initsystem",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/kubeconfig",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/kustomize",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/pkiutil",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/pubkeypin",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/runtime",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/staticpod",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/util/system",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/app/version",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/test",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/test/cmd",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubeadm/test/kubeconfig",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubelet/app",Apache-2.0
core,"k8s.io/kubernetes/cmd/kubelet/app/options",Apache-2.0
core,"k8s.io/kubernetes/pkg/api",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/endpoints",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/legacyscheme",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/persistentvolume",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/persistentvolumeclaim",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/pod",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/podsecuritypolicy",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/resourcequota",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/service",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/testapi",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/testing",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/testing/compat",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1/endpoints",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1/persistentvolume",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1/pod",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1/resource",Apache-2.0
core,"k8s.io/kubernetes/pkg/api/v1/service",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/abac",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/abac/latest",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/abac/v0",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/abac/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admission",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admission/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admission/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admission/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admission/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/admissionregistration/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/v1beta2",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/apps/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/auditregistration",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/auditregistration/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/auditregistration/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/auditregistration/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/auditregistration/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authentication",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authentication/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authentication/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authentication/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authentication/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authorization",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authorization/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authorization/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authorization/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/authorization/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/v2beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/v2beta2",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/autoscaling/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/v2alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/batch/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/certificates",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/certificates/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/certificates/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/certificates/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/certificates/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/coordination",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/coordination/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/coordination/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/coordination/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/coordination/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/helper",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/helper/qos",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/pods",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/v1/helper",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/v1/helper/qos",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/v1/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/core/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/discovery",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/discovery/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/discovery/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/discovery/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/discovery/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/events",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/events/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/events/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/extensions",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/extensions/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/extensions/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/extensions/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/imagepolicy",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/imagepolicy/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/imagepolicy/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/networking/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/node",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/node/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/node/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/node/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/node/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/policy",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/policy/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/policy/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/policy/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/policy/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/rbac/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/util",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/scheduling/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/settings",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/settings/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/settings/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/settings/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/install",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/util",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/v1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/v1/util",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/v1beta1",Apache-2.0
core,"k8s.io/kubernetes/pkg/apis/storage/validation",Apache-2.0
core,"k8s.io/kubernetes/pkg/auth/authorizer/abac",Apache-2.0
core,"k8s.io/kubernetes/pkg/auth/nodeidentifier",Apache-2.0
core,"k8s.io/kubernetes/pkg/capabilities",Apache-2.0
core,"k8s.io/kubernetes/pkg/client/conditions",Apache-2.0
core,"k8s.io/kubernetes/pkg/client/leaderelectionconfig",Apache-2.0
core,"k8s.io/kubernetes/pkg/client/metrics/prometheus",Apache-2.0
core,"k8s.io/kubernetes/pkg/cloudprovider/providers",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/apis/config",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/apis/config/fuzzer",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/apis/config/scheme",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/apis/config/v1alpha1",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/bootstrap",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/certificates",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/certificates/approver",Apache-2.0
core,"k8s.io/kubernetes/pkg/controller/certificates/cleaner",Apache-2.0
